COMMIT_CONFIDENCE	HIGH_1	MED_1	LOW_1	COMMIT_SEVERITY	HIGH_2	MED_2	LOW_2	COMMIT_CWES	UNIQUE_CWES	CWE_IDS
37188c76069fc4ccdb1aaeb60a91b23cd1ca5801	3189	59	19	37188c76069fc4ccdb1aaeb60a91b23cd1ca5801	31	50	3186	37188c76069fc4ccdb1aaeb60a91b23cd1ca5801	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
3856a896eab595e865f67eaa736d3cdf2a9f6fbb	3157	58	19	3856a896eab595e865f67eaa736d3cdf2a9f6fbb	31	50	3153	3856a896eab595e865f67eaa736d3cdf2a9f6fbb	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
3bc52cad7b3f0a958fec51387e7c182d547c2b1e	3189	59	19	3bc52cad7b3f0a958fec51387e7c182d547c2b1e	31	50	3186	3bc52cad7b3f0a958fec51387e7c182d547c2b1e	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
3c43d3d154790b8ac3d8ed8739148696395a7570	3187	59	19	3c43d3d154790b8ac3d8ed8739148696395a7570	31	50	3184	3c43d3d154790b8ac3d8ed8739148696395a7570	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
3cef499b8149d73a7319beed1cfad0ccc779ee4b	3187	59	19	3cef499b8149d73a7319beed1cfad0ccc779ee4b	31	50	3184	3cef499b8149d73a7319beed1cfad0ccc779ee4b	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
3e3b2aaa5c7df4f3c316dad9467036c0f81f1471	3157	58	19	3e3b2aaa5c7df4f3c316dad9467036c0f81f1471	31	50	3153	3e3b2aaa5c7df4f3c316dad9467036c0f81f1471	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
3f6c8a2338600e4bce41f485a1a6646e59b0cbe8	3114	42	19	3f6c8a2338600e4bce41f485a1a6646e59b0cbe8	30	37	3108	3f6c8a2338600e4bce41f485a1a6646e59b0cbe8	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
41c8c9230b735b2d1a7d2574b8d8df4181ce590f	3114	42	19	41c8c9230b735b2d1a7d2574b8d8df4181ce590f	30	37	3108	41c8c9230b735b2d1a7d2574b8d8df4181ce590f	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
41efa100f0226df6baf3bad7a36d49172e8ff862	3189	59	19	41efa100f0226df6baf3bad7a36d49172e8ff862	31	50	3186	41efa100f0226df6baf3bad7a36d49172e8ff862	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
4c103761f982ef7854152f66d98932a2d5384893	3189	59	19	4c103761f982ef7854152f66d98932a2d5384893	31	50	3186	4c103761f982ef7854152f66d98932a2d5384893	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
4e86bdf3d9aa9f6055b495be70d06cda5dd0239f	3187	59	19	4e86bdf3d9aa9f6055b495be70d06cda5dd0239f	31	50	3184	4e86bdf3d9aa9f6055b495be70d06cda5dd0239f	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
4f017081fcc8fd4656a71fb4d7b7b54f37d11629	3114	42	19	4f017081fcc8fd4656a71fb4d7b7b54f37d11629	30	37	3108	4f017081fcc8fd4656a71fb4d7b7b54f37d11629	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
507afd7f063d658d9c051785e215b8c79d6386d7	3132	58	19	507afd7f063d658d9c051785e215b8c79d6386d7	31	49	3129	507afd7f063d658d9c051785e215b8c79d6386d7	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
51fb1fae885e2361c21027c2f38bf18ae5465d7c	3113	42	19	51fb1fae885e2361c21027c2f38bf18ae5465d7c	30	37	3107	51fb1fae885e2361c21027c2f38bf18ae5465d7c	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
65bd4be6072ed2f45458d83a27b8e62bd02e0398	3187	59	19	65bd4be6072ed2f45458d83a27b8e62bd02e0398	31	50	3184	65bd4be6072ed2f45458d83a27b8e62bd02e0398	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
6824d14ed88602d6d6feb2422c99392e157ee3d4	3158	58	19	6824d14ed88602d6d6feb2422c99392e157ee3d4	31	49	3155	6824d14ed88602d6d6feb2422c99392e157ee3d4	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
6f204fd55719629a38b105bcdc10159aabd72985	3160	58	19	6f204fd55719629a38b105bcdc10159aabd72985	31	50	3156	6f204fd55719629a38b105bcdc10159aabd72985	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
6f9ced1c230a73aa8a1aad99857739143bd4dbda	3187	59	19	6f9ced1c230a73aa8a1aad99857739143bd4dbda	31	50	3184	6f9ced1c230a73aa8a1aad99857739143bd4dbda	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
782e143c227ddc9c8037fd22e754666b576e4baf	3187	59	19	782e143c227ddc9c8037fd22e754666b576e4baf	31	50	3184	782e143c227ddc9c8037fd22e754666b576e4baf	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
78708efbf17399eee14cfbe54a1591fd8e6f04ba	3158	58	19	78708efbf17399eee14cfbe54a1591fd8e6f04ba	31	49	3155	78708efbf17399eee14cfbe54a1591fd8e6f04ba	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
7d0e2265f721af3468cbe526a3fe96cd3e3378c7	3189	59	19	7d0e2265f721af3468cbe526a3fe96cd3e3378c7	31	50	3186	7d0e2265f721af3468cbe526a3fe96cd3e3378c7	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
80279f9d36c4870f9ea73d38cd13610ab2cfd824	3187	59	19	80279f9d36c4870f9ea73d38cd13610ab2cfd824	31	50	3184	80279f9d36c4870f9ea73d38cd13610ab2cfd824	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
8074b261d32c8f02d601cc3811f9baa2a428ce6f	3115	42	19	8074b261d32c8f02d601cc3811f9baa2a428ce6f	30	37	3109	8074b261d32c8f02d601cc3811f9baa2a428ce6f	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
83458f5146c784aa3a4df4e80f3e85f2314d9770	3132	58	19	83458f5146c784aa3a4df4e80f3e85f2314d9770	31	49	3129	83458f5146c784aa3a4df4e80f3e85f2314d9770	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
838e3d5ae465ced79363c335b0d2d0bca70006f4	3189	59	19	838e3d5ae465ced79363c335b0d2d0bca70006f4	31	50	3186	838e3d5ae465ced79363c335b0d2d0bca70006f4	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
8532c94d8e9a2420f88deebe51dc3f02cbcfbb8a	3189	59	19	8532c94d8e9a2420f88deebe51dc3f02cbcfbb8a	31	50	3186	8532c94d8e9a2420f88deebe51dc3f02cbcfbb8a	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
8897b45eebcd7cb17fc878db113c6deede7aadda	3114	42	19	8897b45eebcd7cb17fc878db113c6deede7aadda	30	37	3108	8897b45eebcd7cb17fc878db113c6deede7aadda	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
8a731848016184e93f6adf58f19d31439d6c93fa	3158	58	19	8a731848016184e93f6adf58f19d31439d6c93fa	31	49	3155	8a731848016184e93f6adf58f19d31439d6c93fa	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
